"Index"	"Country"	"CountryCode"	"Indicator"	"IndicatorCode"	"2015"	"2016"	"2017"	"2018"	"2019"	"2020"
1607	"Curaçao, Kingdom of the Netherlands"	"354"	"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"	"BACK_BP6_USD"	-518977653.631285	-584614525.139665	-681155526.955307	-810348747.47486	-535639108.128492	-688539315.117318
1608	"Curaçao, Kingdom of the Netherlands"	"354"	"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars"	"BXIPID_BP6_USD"	12782122.9050279	9715083.79888268	19041611.0614525	23629305.9273743	28254412.9553073	13082456.1117318
1609	"Curaçao, Kingdom of the Netherlands"	"354"	"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars"	"BMIPID_BP6_USD"	56826815.6424581	61206703.9106145	66129934.2458101	47285963.5027933	83454563.1117318	31560355.5810056
1610	"Curaçao, Kingdom of the Netherlands"	"354"	"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Incurrence of Liabilities, Debt Instruments, US Dollars"	"BFDLD_BP6_USD"	128435754.189944	138346368.715084	147307262.569832	112008591.541899	7578669.52513966	140660590.407821
1611	"Curaçao, Kingdom of the Netherlands"	"354"	"Capital Account, Capital Transfers, Net, US Dollars"	"BKT_BP6_USD"	363128.491620112	625698.324022346	-1421982.98882682	2312341.44692737	-1103724.19553073	266001.56424581
1612	"Curaçao, Kingdom of the Netherlands"	"354"	"Capital Account, Total, Credit, US Dollars"	"BK_CD_BP6_USD"	441340.782122905	782122.905027933	985089.363128492	4269884.60893855	6581064.12849162	1607925.09497207
1613	"Curaçao, Kingdom of the Netherlands"	"354"	"Capital Account, Total, Debit, US Dollars"	"BK_DB_BP6_USD"	78212.2905027933	156424.581005587	2407072.35195531	1883171.06145251	1475518.37988827	1341923.53072626
1614	"Curaçao, Kingdom of the Netherlands"	"354"	"Capital Account, Total, Net, US Dollars"	"BK_BP6_USD"	363128.491620112	625698.324022346	-1421982.98882682	2386713.54748603	5105545.74860335	266001.56424581
1615	"Curaçao, Kingdom of the Netherlands"	"354"	"Current Account, Goods and Services, Credit, US Dollars"	"BXGS_BP6_USD"	1964435754.18994	1784156424.58101	1766117904	1934706439.12291	1774962069.82682	1014456906.79888
1616	"Curaçao, Kingdom of the Netherlands"	"354"	"Current Account, Goods and Services, Debit, US Dollars"	"BMGS_BP6_USD"	2439798882.68156	2310072625.69832	2432779731.60894	2745157151.25698	2331153089.34078	1708939522.39106
1617	"Curaçao, Kingdom of the Netherlands"	"354"	"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars"	"BFPAE_BP6_USD"	636871.508379892	-18491620.1117318	-21458100.5586592	-650237.625698323	-32974026.9217877	7801789.15083799
1618	"Curaçao, Kingdom of the Netherlands"	"354"	"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, US Dollars"	"BFPA_BP6_USD"	-185502793.296089	-174441340.782123	-149271935.502793	-164207975.743017	-43058535.5530726	-104167437.307263
1619	"Curaçao, Kingdom of the Netherlands"	"354"	"Current Account, Goods and Services, Services, Transport, Credit, US Dollars"	"BXSTR_BP6_USD"	164497206.703911	135815642.458101	78694427.3798883	52079128.6145251	53918777.7709497	49036507.2122905
1620	"Curaçao, Kingdom of the Netherlands"	"354"	"Current Account, Goods and Services, Services, Transport, Debit, US Dollars"	"BMSTR_BP6_USD"	123201117.318436	116262569.832402	128346342.96648	110791603.586592	125671866.134078	72785085.9329609
1621	"Curaçao, Kingdom of the Netherlands"	"354"	"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, Equity Other Than Reinvestment of Earnings, US Dollars"	"BFDAEO_BP6_USD"	9625698.32402235	7391061.45251397	-165592178.77095	1814387.36312849	9995553.97765363	5938230.87709497
1622	"Curaçao, Kingdom of the Netherlands"	"354"	"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars"	"BFDAE_BP6_USD"	9625698.32402235	7391061.45251397	-165592178.77095	1814387.36312849	9995553.97765363	5938230.87709497
1623	"Curaçao, Kingdom of the Netherlands"	"354"	"Supplementary Items, Portfolio Investment, Net Incurrence of Liabilities (Excluding Exceptional Financing), US Dollars"	"BFPLXF_BP6_USD"	152314525.139665	31458100.5586592	-6637066.58100559	-31789185.5418994	-40492762.9832402	-9101052.33519553
1624	"Curaçao, Kingdom of the Netherlands"	"354"	"Supplementary Items, Reserve Assets (with Fund Record), US Dollars"	"BFRAFR_BP6_USD"	11491620.1117318	77513966.4804469	-7307262.5698324	-113388256.98324	-29202715.0837989	253213179.027933
1625	"Curaçao, Kingdom of the Netherlands"	"354"	"Supplementary Items, Total Current + Capital Account, US Dollars"	"BTCC_BP6_USD"	-518977653.631285	-584614525.139665	-681155526.955307	-810348747.47486	-535639108.128492	-688539315.117318
1626	"Cyprus"	"423"	"Capital Account, Capital Transfers, Credit, US Dollars"	"BKT_CD_BP6_USD"	54906218.0980351	41309159.4704263	120540774.634174	173218430.452178	57090606.0457137	49261296.4809906
1627	"Cyprus"	"423"	"Current Account, Goods and Services, Credit, US Dollars"	"BXGS_BP6_USD"	13904593791.8944	14781779884.7857	17000470674.8204	19144948810.1229	19835078554.2788	20379031325.7446
1628	"Cyprus"	"423"	"Current Account, Goods and Services, Debit, US Dollars"	"BMGS_BP6_USD"	13381858397.5477	14412980717.8877	17093324411.458	18779375939.5357	19574957694.9066	20711230043.329
1629	"Cyprus"	"423"	"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars"	"BXIPID_BP6_USD"	29116855993.1596	12576592796.0586	23441511171.1291	28508277109.9299	27300355997.066	20600987506.4169
1630	"Cyprus"	"423"	"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars"	"BMIPID_BP6_USD"	28158536492.0064	11986631271.0776	22872885584.989	28220453920.2298	27774170495.6151	21949939712.3278
1631	"Cyprus"	"423"	"Current Account, Goods and Services, Services, Transport, Credit, US Dollars"	"BXSTR_BP6_USD"	3009380157.43092	3133811278.31914	3428635423.02714	3811376188.97379	3872807578.32987	3701154253.23169
1632	"Cyprus"	"423"	"Current Account, Goods and Services, Services, Transport, Debit, US Dollars"	"BMSTR_BP6_USD"	1730494983.70765	1896093032.08923	2002057290.34884	2304331518.57976	2530139266.65809	2149239855.66267
1633	"Cyprus"	"423"	"Supplementary Items, Total Current + Capital Account, US Dollars"	"BTCC_BP6_USD"	-77947652.9497467	-846041676.113814	-1037576936.30483	-824568323.612255	-1470470248.40343	-2546705559.56748
1634	"Cyprus"	"423"	"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars"	"BACK_BP6_USD"	-77947652.9497455	-846041676.113811	-1037576936.30484	-824568323.612263	-1470470248.40344	-2546705559.56748
1635	"Cyprus"	"423"	"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars"	"BFPAE_BP6_USD"	-208696711.013713	566553155.617162	1973996161.4344	1665440924.35246	1067950465.54593	-702548714.02867
1636	"Cyprus"	"423"	"Supplementary Items, Reserve Position in the Fund (with Fund Record), US Dollars"	"BFRAIMFFR_BP6_USD"	-3005863.66975241	49257733.9055876	0	-7618839.11404314	-5126132.48660428	-10550423.1887372
1637	"Cyprus"	"423"	"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, Other Sectors, US Dollars"	"BFOLNLO_BP6_USD"	7412835941.83873	-2643429750.72047	-3893706114.60933	-2234696444.8507	8608864372.10354	-9693589620.164
1638	"Cyprus"	"423"	"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, US Dollars"	"BFOLNL_BP6_USD"	8469672307.92677	-2608883984.99706	-4134467197.23218	-2993348102.697	6497067636.39223	-10241889569.8845
1639	"Cyprus"	"423"	"Financial Account, Other Investment, Loans, US Dollars"	"BFOLN_BP6_USD"	-14336843165.2153	-394811001.438025	4018909783.32918	-334716251.565039	-4710233762.70213	9036911209.85273
1640	"Cyprus"	"423"	"Supplementary Items, Reserve Assets (with Fund Record), US Dollars"	"BFRAFR_BP6_USD"	-5771641.38120965	-26092972.8135002	-6484106.6834702	59985560.9445403	-1618582.24944995	37848373.5838579
1641	"Cyprus"	"423"	"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Incurrence of Liabilities, Debt Instruments, US Dollars"	"BFDLD_BP6_USD"	16188750570.7069	-6115981378.21898	-3901537449.01069	-5029206800.90483	1919704021.32481	-7295230392.63198
1642	"Cyprus"	"423"	"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars"	"BFDAE_BP6_USD"	35269239108.4207	5170784392.40919	12903733682.9755	-10961616298.3501	42331080681.2509	-33913305072.7954
1643	"Cyprus"	"423"	"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, Equity Other Than Reinvestment of Earnings, US Dollars"	"BFDAEO_BP6_USD"	29578392740.5047	4439415391.97963	11994734750.802	-7675059076.24582	39914045967.4425	-25101044849.1852
1644	"Cyprus"	"423"	"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, US Dollars"	"BFPA_BP6_USD"	-489596770.151286	1602054341.37245	3632776785.0877	3676416571.61695	2813532013.13005	148144929.445927
1645	"Cyprus"	"423"	"Financial Account, Portfolio Investment, Net Incurrence of Liabilities, Debt Securities, US Dollars"	"BFPLD_BP6_USD"	558932875.299803	4943112331.87783	5191933922.42777	-1127542217.51244	-384653600.486407	4827043976.96826
1646	"Cyprus"	"423"	"Capital Account, Total, Credit, US Dollars"	"BK_CD_BP6_USD"	54906218.0980351	41309159.4704263	120540774.634174	173218430.452178	57090606.0457137	49261296.4809906
1647	"Cyprus"	"423"	"Capital Account, Total, Debit, US Dollars"	"BK_DB_BP6_USD"	49343530.8106979	23749373.3771657	23691336.0626374	22018919.0209051	83056315.2163085	73055710.2579447
1648	"Cyprus"	"423"	"Capital Account, Total, Net, US Dollars"	"BK_BP6_USD"	5562687.28733722	17559786.0932606	96849438.5715362	151199511.431273	-25965709.1705948	-23794413.776954
1651	"Cyprus"	"423"	"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, General Government, US Dollars"	"BFOLNLG_BP6_USD"	1056836366.08805	34545765.7234115	-240761082.622844	-758651657.846303	-2111796735.7113	-548299949.720537
1654	"Cyprus"	"423"	"Financial Account, Other Investment, Loans, Net Acquisition of Financial Assets, US Dollars"	"BFOLNA_BP6_USD"	-5867170857.28851	-3003694986.43508	-115557413.903	-3328064354.26204	1786833873.6901	-1204978360.03181
1655	"Cyprus"	"423"	"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, US Dollars"	"BFDA_BP6_USD"	44245160021.2796	6421997476.06769	13828455682.0459	-7543191744.44071	51951628058.2634	-34641112890.6965
1658	"Cyprus"	"423"	"Supplementary Items, Portfolio Investment, Net Incurrence of Liabilities (Excluding Exceptional Financing), US Dollars"	"BFPLXF_BP6_USD"	1735141940.99125	5684703323.50946	4748048319.51426	7276349180.10858	-409522188.758384	4688099317.03954
1659	"Cyprus"	"423"	"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Debt Securities, US Dollars"	"BFPAD_BP6_USD"	-280900059.137573	1035501185.75529	1658780623.65331	2010975647.26448	1745581547.58412	850693643.474597
1660	"Czech Rep."	"935"	"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, US Dollars"	"BFPA_BP6_USD"	2923515502.59743	884066607.465582	2968365953.15565	-441086233.780713	-178080748.392263	2209199054.064
1661	"Czech Rep."	"935"	"Supplementary Items, Portfolio Investment, Net Incurrence of Liabilities (Excluding Exceptional Financing), US Dollars"	"BFPLXF_BP6_USD"	9613772182.08671	7728105590.67303	12907643624.0419	-1791507444.37176	4500893509.06272	8082399555.02607
1662	"Czech Rep."	"935"	"Current Account, Goods and Services, Services, Transport, Debit, US Dollars"	"BMSTR_BP6_USD"	4597939757.52764	4485003623.14392	5053759016.39412	5903632760.54563	5987702856.69045	5531703022.70396
1663	"Czech Rep."	"935"	"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars"	"BFPAE_BP6_USD"	1733184617.55055	444978052.558926	2801667620.55634	923581425.337562	440703216.486122	1767757560.60463
1664	"Czech Rep."	"935"	"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Incurrence of Liabilities, Debt Instruments, US Dollars"	"BFDLD_BP6_USD"	-1930091804.95011	3800140736.90051	1568809791.65482	3102263498.68387	1955292890.95126	1642209851.72999
1665	"Czech Rep."	"935"	"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars"	"BXIPID_BP6_USD"	1978191379.07662	2156897026.69537	4822809638.86271	4360162806.8034	5808951033.13265	2363736748.44396
1666	"Czech Rep."	"935"	"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars"	"BMIPID_BP6_USD"	14594039233.0129	15537303073.9317	19526945952.8074	19426494453.4018	20505255344.3559	15844918050.8682
1667	"Czech Rep."	"935"	"Financial Account, Other Investment, Loans, US Dollars"	"BFOLN_BP6_USD"	1416904690.11075	4448713026.38094	-1339724000.68781	-1048186948.76954	690642608.676437	2483051340.40884
1668	"Czech Rep."	"935"	"Current Account, Goods and Services, Services, Transport, Credit, US Dollars"	"BXSTR_BP6_USD"	5527063498.6691	5710343503.01718	6452576907.49845	7506202793.38826	7003560949.28714	6407685330.17337
1669	"Czech Rep."	"935"	"Capital Account, Capital Transfers, Net, US Dollars"	"BKT_BP6_USD"	4095878843.24301	2144086174.08222	2005492678.23994	999494512.142738	1937123244.30282	2754269548.1206
1670	"Czech Rep."	"935"	"Supplementary Items, Reserve Position in the Fund (with Fund Record), US Dollars"	"BFRAIMFFR_BP6_USD"	-138404106.648482	-2899497.88321951	-47389716.2089263	155896818.937959	11988234.9858414	130430294.766594
1671	"Czech Rep."	"935"	"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, US Dollars"	"BFOLNL_BP6_USD"	-1316186309.19224	-3576154373.62415	656156690.236788	2349090441.43336	-1450352677.06107	-1494016978.06496
1672	"Czech Rep."	"935"	"Capital Account, Capital Transfers, Credit, US Dollars"	"BKT_CD_BP6_USD"	4107152046.76727	2156772541.56056	2029533129.4306	1026251377.09627	1971756281.98807	2758787069.51041
1673	"Czech Rep."	"935"	"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, Other Sectors, US Dollars"	"BFOLNLO_BP6_USD"	-1560977362.40506	-3490110005.91255	687681798.334757	2196530251.13534	-1001225375.89157	-153473126.85697
1674	"Czech Rep."	"935"	"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, General Government, Other Long-term, US Dollars"	"BFOLNLG_L_BP6_USD"	105380412.381313	-561082083.848666	-350614963.153121	-448722787.178477	-354046364.038803	-114465282.266723
1675	"Czech Rep."	"935"	"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, General Government, US Dollars"	"BFOLNLG_BP6_USD"	105380412.381313	-561082083.848666	-350614963.153121	1434970095.39227	-1527358827.74702	-686225293.513531
1676	"Czech Rep."	"935"	"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, Other Sectors, Long-term, US Dollars"	"BFOLNLO_L_BP6_USD"	-2142398882.52703	-4377433470.96092	348521094.603591	-746642400.97116	644194219.968177	-23067683.7593174
1677	"Czech Rep."	"935"	"Supplementary Items, Reserve Assets (with Fund Record), US Dollars"	"BFRAFR_BP6_USD"	14287992353.7286	22983107210.9459	49369837967.437	2219593374.59358	4783176798.64741	2042084917.95745
1678	"Czech Rep."	"935"	"Supplementary Items, Total Current + Capital Account, US Dollars"	"BTCC_BP6_USD"	4857173531.15874	5594715127.35999	4976051879.78929	1825011296.52405	1960344915.35379	7832240963.67604
1679	"Czech Rep."	"935"	"Financial Account, Portfolio Investment, Net Incurrence of Liabilities, Debt Securities, US Dollars"	"BFPLD_BP6_USD"	9432535981.42963	7335966549.20252	12051789723.5008	-1901799512.04481	4606084182.90035	7941410963.37357
1680	"Czech Rep."	"935"	"Current Account, Goods and Services, Debit, US Dollars"	"BMGS_BP6_USD"	140293741137.333	140319408010.274	156979845970.984	176775093274.284	171429153060.118	156128662723.706
1681	"Czech Rep."	"935"	"Capital Account, Total, Net, US Dollars"	"BK_BP6_USD"	4011916257.3706	2132236219.2223	2015476378.9039	565183326.924707	1062269523.30964	2865116290.60305
1682	"Czech Rep."	"935"	"Current Account, Goods and Services, Credit, US Dollars"	"BXGS_BP6_USD"	151446071130.768	155290037003.497	173235013109.521	191693669275.359	186544809546.135	172837271875.211
1683	"Czech Rep."	"935"	"Financial Account, Other Investment, Loans, Net Acquisition of Financial Assets, US Dollars"	"BFOLNA_BP6_USD"	100718380.918508	872558652.756787	-683527908.830303	1300901070.82553	-759666777.716655	989122103.634504
1684	"Czech Rep."	"935"	"Capital Account, Total, Debit, US Dollars"	"BK_DB_BP6_USD"	253651817.774481	192215869.772076	749559104.310664	2214292115.58679	3470127683.03389	4294540660.43566
