"","Country","Code","Indicator","Icode","2015","2016","2017","2018","2019","2020"
"131676","Kenya",664,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD","10608334366.2232","9912816058.22779","10448709925.8978","11564054354.0726","11471244797.1384","9709330228.70914"
"131703","Kenya",664,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, General Government, Other Long-term, US Dollars","BFOLNLG_L_BP6_USD","2058009005.35088","1971224494.88332","2874846334.88569","2465311297.91878","1368262345.6294","1882305032.92341"
"131709","Kenya",664,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD","313534557.450052","563371114.105409","933968579.026911","690908648.036042","620484688.463464","615522053.276728"
"131748","Kenya",664,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Debt Securities, US Dollars","BFPAD_BP6_USD","180548780.301579","14894858.2609083","79476747.1975348","94084007.3031671","144430770.89816","250328968.352515"
"131934","Kenya",664,"Capital Account, Total, Debit, US Dollars","BK_DB_BP6_USD","0","0","0","0","0","0"
"132005","Kenya",664,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Incurrence of Liabilities, Debt Instruments, US Dollars","BFDLD_BP6_USD","530107207.689414","139899153.821124","-89449270.2715162","233109551.894756","-77301499.0443857","-70123675.8329456"
"132023","Kenya",664,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, Equity Other Than Reinvestment of Earnings, US Dollars","BFDAEO_BP6_USD","44786272.0064959","21591372.2909274","38233807.1581171","43399586.2578862","28310016.4484375","-65309807.8722137"
"132024","Kenya",664,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars","BFDAE_BP6_USD","71754014.2145984","43511788.1901742","76963448.5465728","87284254.3466452","57078026.817771","-130180808.301428"
"132140","Kenya",664,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, Other Sectors, US Dollars","BFOLNLO_BP6_USD","-708365735.521412","-76270645.975563","-30357636.2035917","-58704631.7476016","-33792402.4257728","-30660788.5004453"
"132146","Kenya",664,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars","BFPAE_BP6_USD","10144792.1234555","441774441.316513","720118648.042611","1069686021.63418","712919491.705741","789479023.078257"
"132178","Kenya",664,"Supplementary Items, Reserve Position in the Fund (with Fund Record), US Dollars","BFRAIMFFR_BP6_USD","0","140960.711826925","0","0","0","0"
"132183","Kenya",664,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD","1951651486.14363","1550603984.7108","1622928858.84307","1958819171.63158","2180672795.43394","1078457427.03851"
"132195","Kenya",664,"Supplementary Items, Total Current + Capital Account, US Dollars","BTCC_BP6_USD","-4158859715.24136","-3832094066.51981","-5555778374.59385","-4726651634.32021","-5051022437.99266","-4659953312.0107"
"132203","Kenya",664,"Capital Account, Capital Transfers, Net, US Dollars","BKT_BP6_USD","261951570.111476","205685726.665089","184179471.6922","262513196.360919","207331412.914026","131732242.630051"
"132254","Kenya",664,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, US Dollars","BFPA_BP6_USD","190693572.425035","456669299.577421","799595395.240146","1163770028.93734","857350262.603902","1039807991.43077"
"132259","Kenya",664,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars","BACK_BP6_USD","-4158859715.24138","-3832094066.51979","-5555778374.59381","-4726651634.32025","-5051022437.99262","-4659953312.0107"
"132304","Kenya",664,"Financial Account, Other Investment, Loans, Net Acquisition of Financial Assets, US Dollars","BFOLNA_BP6_USD","171826703.60363","18143547.4476263","63455406.0895475","149861987.596399","255141583.993063","138904369.176282"
"132307","Kenya",664,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, US Dollars","BFOLNL_BP6_USD","1682078213.02093","1846545290.82553","2454409660.62666","1996692629.5449","1981808867.26489","2441832324.18191"
"132308","Kenya",664,"Financial Account, Other Investment, Loans, US Dollars","BFOLN_BP6_USD","-1510251509.41729","-1828401743.3779","-2390954254.53711","-1846830641.9485","-1726667283.27182","-2302927955.00563"
"132323","Kenya",664,"Supplementary Items, Reserve Assets (with Fund Record), US Dollars","BFRAFR_BP6_USD","-338440476.363779","32743761.44043","-236056255.219522","829070028.227417","937488436.747703","-821536078.602692"
"132344","Kenya",664,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, US Dollars","BFDA_BP6_USD","241992581.636642","116904797.789659","109910070.58616","-3217161.7607077","37226900.2003711","-142478698.444183"
"134040","Kiribati",826,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD","46777.4634530504","46230.317866636","47663.7502290534","46505.1733969799","43229.0595991162","42883.0810665472"
"134042","Kiribati",826,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD","1259444.51873736","4700858.06522957","3638858.14777435","2415401.41375344","2184454.20852579","2417153.46337239"
"134079","Kiribati",826,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars","BFDAE_BP6_USD","122021.583304951","120594.323983385","124333.511051497","121311.299734461","112765.376907676","111862.872897899"
"134119","Kiribati",826,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, US Dollars","BFPA_BP6_USD","1211639.67428814","3453974.34185473","-223179.23064667","1943948.2993046","3780643.77433284","2057072.04475969"
"134157","Kiribati",826,"Capital Account, Total, Debit, US Dollars","BK_DB_BP6_USD","1133048.36442882","1192530.20405057","1997264.90346964","1189998.22597267","1243812.56694451","1133364.11623223"
"134161","Kiribati",826,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, US Dollars","BFDA_BP6_USD","122021.583304951","120594.323983385","124333.511051497","121311.299734461","112765.376907676","111862.872897899"
"134164","Kiribati",826,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, US Dollars","BFOLNL_BP6_USD","16550493.4413916","1560807.08304593","-516139.129906002","-570383.287020659","-917761.872096737","-1032135.23221866"
"134165","Kiribati",826,"Financial Account, Other Investment, Loans, US Dollars","BFOLN_BP6_USD","-16550493.4413916","-1401716.39567569","12852714.9016838","-12210377.228598","917761.872096737","1032135.23221866"
"134180","Kiribati",826,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars","BFPAE_BP6_USD","1211639.67428814","3453974.34185473","-223179.23064667","1943948.2993046","3780643.77433284","2057072.04475969"
"134213","Kiribati",826,"Capital Account, Total, Net, US Dollars","BK_BP6_USD","32789271.8775369","49578324.4467182","31917651.33159","25772170.8043785","23812421.7915686","6954628.01630103"
"134254","Kiribati",826,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD","26739968.7524851","34332567.8374651","29442474.7038962","19150922.8250374","32515795.4637451","21227822.9717466"
"134255","Kiribati",826,"Capital Account, Capital Transfers, Credit, US Dollars","BKT_CD_BP6_USD","33922320.2419658","50770854.6507687","33914916.2350596","26962169.0303512","25056234.3585131","8087992.13253326"
"134436","Kiribati",826,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD","41875611.6750448","37025953.8890713","32574311.2480615","28583837.8619597","29638852.3750422","21380288.434332"
"134482","Kiribati",826,"Capital Account, Capital Transfers, Net, US Dollars","BKT_BP6_USD","32789271.8775369","49578324.4467182","31917651.33159","25772170.8043785","23812421.7915686","6954628.01630103"
"134485","Kiribati",826,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD","182933150.482964","195814957.533632","195204528.6639","170520543.087083","177149133.978029","148770161.73236"
"134490","Kiribati",826,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, General Government, Other Long-term, US Dollars","BFOLNLG_L_BP6_USD","17422409.7872548","3650188.5632347","-516139.129906002","-570383.287020659","-917761.872096737","-1032135.23221866"
"134492","Kiribati",826,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, General Government, US Dollars","BFOLNLG_BP6_USD","17422409.7872548","3650188.5632347","-516139.129906002","-570383.287020659","-917761.872096737","-1032135.23221866"
"134501","Kiribati",826,"Capital Account, Total, Credit, US Dollars","BK_CD_BP6_USD","33922320.2419658","50770854.6507687","33914916.2350596","26962169.0303512","25056234.3585131","8087992.13253326"
"134524","Kiribati",826,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars","BACK_BP6_USD","89037264.5814834","68797977.4151077","102418762.500835","102707453.026114","110630688.609642","78233201.0351162"
"134546","Kiribati",826,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD","2057333.05310392","2451894.11464047","2386030.13625317","2334974.10288234","2278123.66308818","98335.7240131526"
"134622","Kiribati",826,"Supplementary Items, Reserve Assets (with Fund Record), US Dollars","BFRAFR_BP6_USD","107897487.853077","47059508.177267","48174067.9412161","25149927.2202157","26920120.406129","65581217.7296165"
"134623","Kiribati",826,"Supplementary Items, Reserve Position in the Fund (with Fund Record), US Dollars","BFRAIMFFR_BP6_USD","0","1893504.10978627","0","0","-1650.18126599798","0"
"134628","Kiribati",826,"Supplementary Items, Total Current + Capital Account, US Dollars","BTCC_BP6_USD","89037264.5814832","68797977.4151077","102418762.500834","102092759.063404","110630688.609641","78233201.035116"
"135470","Kiribati",826,"Financial Account, Other Investment, Loans, Net Acquisition of Financial Assets, US Dollars","BFOLNA_BP6_USD","0","159090.687370241","12336575.7717778","-12780760.5156187","0","0"
"136294","Kiribati",826,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, Equity Other Than Reinvestment of Earnings, US Dollars","BFDAEO_BP6_USD","75244.119851901","74364.0061167489","76669.7608224435","74806.1263374811","69536.3173085597","68979.7918313514"
"136571","Kiribati",826,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Incurrence of Liabilities, Debt Instruments, US Dollars","BFDLD_BP6_USD","","","","","","0"
"136967","Kiribati",826,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, Other Sectors, Long-term, US Dollars","BFOLNLO_L_BP6_USD","","","","","","0"
"137026","Kiribati",826,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Debt Securities, US Dollars","BFPAD_BP6_USD","","","","","","0"
"137044","Kiribati",826,"Supplementary Items, Portfolio Investment, Net Incurrence of Liabilities (Excluding Exceptional Financing), US Dollars","BFPLXF_BP6_USD","","","","","","0"
"137227","Kiribati",826,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, Other Sectors, US Dollars","BFOLNLO_BP6_USD","","","","","","0"
"137281","Kiribati",826,"Financial Account, Portfolio Investment, Net Incurrence of Liabilities, Debt Securities, US Dollars","BFPLD_BP6_USD","","","","","","0"
"137463","Korea, Rep. of",542,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars","BFDAE_BP6_USD","20579500000","25803900000","28183400000","34271200000","31776000000","28844600000"
"137505","Korea, Rep. of",542,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD","10786100000","11475900000","12565900000","13065900000","16720600000","13826800000"
"137506","Korea, Rep. of",542,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD","10584100000","11599400000","12514500000","13950800000","12482800000","12420400000"
"137533","Korea, Rep. of",542,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Incurrence of Liabilities, Debt Instruments, US Dollars","BFDLD_BP6_USD","-2338000000","3841300000","6506500000","-19000000","1182700000","3649600000"
"137558","Korea, Rep. of",542,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, US Dollars","BFDA_BP6_USD","23687100000","29889500000","34069400000","38220400000","35239000000","34832400000"
"137573","Korea, Rep. of",542,"Supplementary Items, Reserve Assets (with Fund Record), US Dollars","BFRAFR_BP6_USD","12052600000","7615200000","4357100000","17495700000","1466200000","17391500000"
"137574","Korea, Rep. of",542,"Supplementary Items, Reserve Position in the Fund (with Fund Record), US Dollars","BFRAIMFFR_BP6_USD","-423762023.418747","377298892.480347","-223322760.141215","466712141.363585","467563434.686452","1011173140.57772"
"137588","Korea, Rep. of",542,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD","534931900000","507611900000","593152700000","649226600000","607540000000","541570300000"
"137611","Korea, Rep. of",542,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, US Dollars","BFPA_BP6_USD","41878900000","63200300000","75325700000","69031400000","59639400000","58906700000"
