"","X","Country","Code","Indicator","Icode","X2015","X2016","X2017","X2018","X2019","X2020"
"3210",4138,"New Zealand",196,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",1923068130,1973797639,2186564315,2303600809,2307482054,1285500691
"3214",4142,"New Zealand",196,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",2809870114,2729130190,3061432428,3298568330,3315589090,2088698212
"3222",4150,"New Zealand",196,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",49615061683,49787256774,55808303270,58209006810,57875040493,50172608102
"3224",4152,"New Zealand",196,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",47810013991,48098255005,53607772127,58370386866,57681770515,48118263650
"3233",4161,"Nicaragua",278,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",3.08e+08,442800000,486200000,453400000,227600000,568500000
"3235",4163,"Nicaragua",278,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",52500000,56800000,60700000,60400000,60200000,57300000
"3243",4171,"Nicaragua",278,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",5126800000,5188700000,5737100000,5.561e+09,5714100000,5342100000
"3244",4172,"Nicaragua",278,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",7411800000,7293700000,7579600000,6754200000,6251500000,5951500000
"3245",4173,"Nicaragua",278,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",484800000,461800000,465500000,420600000,394100000,326200000
"3258",4187,"Niger",692,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",17185383.91,13453736.85,16218876.31,21149599.25,16192202.89,17602026.32
"3269",4198,"Niger",692,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",1741169.878,4277161.633,2403829.803,2838977.504,1624820.115,5491082.089
"3270",4199,"Niger",692,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",122409655,136332221.5,139284749.7,138982252.6,132768113.7,145851044.6
"3280",4209,"Niger",692,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",1319344818,1230659416,1432532767,1449983104,1386654751,1338006699
"3281",4210,"Niger",692,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",2949496578,2527419370,2937755053,3368529751,3395017853,3542297196
"3282",4211,"Niger",692,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",590168582.9,491872541.5,558045386.1,652284616.3,659905004.9,685573045.4
"3293",4222,"Nigeria",694,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",49047768016,38447540356,50847986749,66038798663,69926720656,39937175154
"3306",4235,"Nigeria",694,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",71947444729,46998259619,50934118759,71637362154,1.0082e+11,72178439248
"3307",4236,"Nigeria",694,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",300563866.9,347291683.8,378094243.7,447150511.1,436792178.7,518961617.7
"3308",4237,"Nigeria",694,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",12462677674,6361145325,8445219360,11220414616,9331199362,4859250810
"3309",4238,"Nigeria",694,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",1808038778,1664497032,1300533147,1330970228,1968264801,2053011608
"3310",4239,"Nigeria",694,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",7735053403,5906803589,4635433992,6299002707,6851055930,5337811670
"3313",4242,"North Macedonia, Republic of",962,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",4905458053,5439736123,6241402766,7613866177,7800355898,7190189050
"3314",4243,"North Macedonia, Republic of",962,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",6536685820,7070695132,7829775579,9226121449,9605436787,8772720395
"3325",4254,"North Macedonia, Republic of",962,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",355609731.1,355927784.8,397076031.5,461271901.4,455515715.5,402043293.4
"3326",4255,"North Macedonia, Republic of",962,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",307529558.7,302219671.3,350052525.1,388688190.4,403364624,345807957.8
"3333",4262,"North Macedonia, Republic of",962,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",39457022.4,35733078.17,25896889.35,17332693.28,17657327.38,20783772.19
"3334",4263,"North Macedonia, Republic of",962,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",370856693.5,451558129.5,473515705.1,539577056.6,595525090.8,455841805.7
"3342",4271,"Norway",142,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",11116515361,8458722883,9998407241,13467981923,6107887683,1498113615
"3343",4272,"Norway",142,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",1.45479e+11,1.3037e+11,1.44323e+11,1.65367e+11,1.4628e+11,1.18314e+11
"3345",4274,"Norway",142,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",10222191147,9873472759,10949653365,12302072779,12128842022,9411544722
"3347",4276,"Norway",142,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",1.23615e+11,1.24334e+11,1.30413e+11,1.40302e+11,1.40211e+11,1.21662e+11
"3352",4281,"Norway",142,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",18102892667,17294480496,17992627898,18442084544,18407750303,13130134816
"3353",4282,"Norway",142,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",9096706547,7942660048,11456538948,14015351047,13437624358,5510297595
"3375",4310,"Oman",449,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",2472568113,2141276983,2635548200,3664304983,4281032032,3069306039
"3380",4320,"Oman",449,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",3944821144,3549315773,4105737472,4524575240,4371623777,3537725655
"3385",4334,"Oman",449,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",39077744121,31083676445,36849545178,46321366929,43583501668,35719888390
"3388",4340,"Oman",449,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",36778576072,31209685883,34960398693,35375008490,32568552938,34022401806
"3393",4350,"Oman",449,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",1257049605,1349447819,1627824853,2169596270,2372160208,1097099537
"3405",4373,"Pakistan",564,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",1.174e+09,1053211000,914440000,894890000,891150000,605070000
"3406",4374,"Pakistan",564,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",3.711e+09,3417109000,3995061000,3752877000,3638078000,2752944000
"3407",4375,"Pakistan",564,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",2.9e+07,2.4e+07,3.4e+07,-2.1e+07,9e+06,-3.4e+07
"3413",4381,"Pakistan",564,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",3.641e+09,3.415e+09,3.362e+09,2.848e+09,3.164e+09,2.559e+09
"3414",4382,"Pakistan",564,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",2.8604e+10,26869211000,29491440000,30774890000,30670150000,27333070000
"3421",4389,"Pakistan",564,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",4.8622e+10,51906109000,64498061000,68422877000,57976078000,52097944000
"3429",4424,"Panama",283,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",5440300000,5604251700,6459004300,6680093424,6935406207,5285592372
"3430",4425,"Panama",283,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",26074100000,25207937834,27151252873,28298679527,28379834891,19792202040
"3431",4426,"Panama",283,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",27365600000,25474398974,26959517082,29168101570,27290382321,17614225128
"3439",4434,"Panama",283,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",1.958e+09,1866804200,1995944700,2080712236,1979995563,1242010517
"3446",4441,"Panama",283,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",323900000,425262138,535640146.7,542580369.1,235668984.7,139073871.5
"3447",4442,"Panama",283,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",3014600000,3702247553,3322600530,3461241219,3238488320,333802909.8
"3459",4455,"Papua New Guinea",853,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",4622997.194,326612.5375,10440654.67,13204897.93,3213738.802,12548007.16
"3461",4459,"Papua New Guinea",853,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",751344421.4,227388932.7,323248228.5,516566013.4,896340473.9,236456394.1
"3463",4463,"Papua New Guinea",853,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",17212903.6,21794692.27,42753153.11,14503980.59,19495542.09,4168580.367
"3468",4473,"Papua New Guinea",853,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",405666930.9,285576095.3,371489823.9,314172281.6,467521429.9,291359937.9
"3481",4500,"Papua New Guinea",853,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",4819979344,3811049357,5292119521,5991083179,6329267592,5281786017
"3484",4506,"Papua New Guinea",853,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",8055940562,7363332711,9800795850,10108425082,11236448089,9174518310
"3489",4515,"Paraguay",288,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",11842713515,11299630447,13192143548,14641238656,13954109613,10981628449
"3490",4516,"Paraguay",288,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",0,0,0,0,0,0
"3493",4519,"Paraguay",288,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",12770996153,13674037765,15263250262,15307417788,14318911681,12338831914
"3494",4520,"Paraguay",288,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",751423261,682410932.6,800833750.9,953053762.6,704326384.1,618284532.8
"3497",4523,"Paraguay",288,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",498739614.9,418517711.5,426691225.6,430427101.1,438644541.1,428173037.1
"3498",4524,"Paraguay",288,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",619498397.1,592544880,689369510.7,699276741.8,678156117.3,542379124.1
"3532",4571,"Peru",293,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",2841471142,2625133807,2813844975,2970102704,3230504886,2581402196
"3534",4575,"Peru",293,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",1415701568,1376947198,1529363366,1664836471,1706953692,798991696.1
"3537",4581,"Peru",293,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",474557987.3,485211231.4,563699519.6,553688171.9,606708779.2,413589097.3
"3538",4583,"Peru",293,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",6157059304,7115773292,9612073932,9746076211,8210934842,4366918397
"3539",4585,"Peru",293,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",40176506154,42954625816,51568396652,55449563901,54676068485,45543904345
"3540",4587,"Peru",293,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",45658502484,43562988041,47573368823,51630439319,51780898580,42302752948
"3550",4607,"Philippines",566,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",90116539579,1.02444e+11,1.18168e+11,1.29738e+11,1.31013e+11,99942619162
"3551",4608,"Philippines",566,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",3855754685,4338136807,5017583188,5355767798,5163698456,4193964134
"3552",4609,"Philippines",566,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",72262154549,73938028405,86645909126,90373832107,94740948717,80033714168
"3556",4613,"Philippines",566,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",1933538577,1896758093,2484814930,2702776679,2883328119,1668915284
"3558",4615,"Philippines",566,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",699970997.6,782167053,960334554.9,1470844508,2032566004,1217552653
"3571",4628,"Philippines",566,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",4123247275,3710806160,4027279510,5090075813,4772854805,4293328105
"3587",4644,"Poland, Rep. of",964,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",1.9162e+10,2.1182e+10,2.2515e+10,2.4647e+10,2.439e+10,2.2951e+10
"3600",4657,"Poland, Rep. of",964,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",2.2632e+11,2.36177e+11,2.73976e+11,3.10564e+11,3.17082e+11,3.18967e+11
"3602",4659,"Poland, Rep. of",964,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",2.16409e+11,2.222e+11,2.59111e+11,2.98464e+11,2.95017e+11,2.84648e+11
"3605",4662,"Poland, Rep. of",964,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",1.483e+09,1.549e+09,2.773e+09,2.815e+09,2.881e+09,1.853e+09
"3607",4664,"Poland, Rep. of",964,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",1.1359e+10,1.2631e+10,1.4976e+10,1.8166e+10,1.904e+10,1.8742e+10
"3609",4666,"Poland, Rep. of",964,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",5.834e+09,6.422e+09,7.43e+09,8.811e+09,9.1e+09,8.824e+09
"3612",4669,"Portugal",182,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",5727647151,6145246635,6937610784,8915111286,7651140602,5516512924
"3618",4675,"Portugal",182,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",79107217694,80218775903,91910928045,1.03593e+11,1.03009e+11,89514704332
"3620",4677,"Portugal",182,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",2516689264,3093028069,4358451504,5145297481,3370867030,3165534111
"3625",4682,"Portugal",182,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",81913894196,83782079092,95260470351,1.05761e+11,1.04846e+11,85127944138
"3628",4685,"Portugal",182,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",3631464524,3520158060,4194654701,4762830865,4771520688,3313361090
"3629",4686,"Portugal",182,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",6317561743,6342238277,7542936308,8572817195,8448324076,5424619748
"3642",4700,"Qatar",453,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",59271428571,63475274725,62192582418,65810989011,66769780220,59064560440
"3644",4702,"Qatar",453,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",92291208791,72484340659,85204395604,1.02561e+11,92046153846,70933241758
"3649",4707,"Qatar",453,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",11459615385,10954120879,10924725275,11449450549,13959340659,15562087912
